age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
63,Private,196725,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K
64,Private,125684,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,203319,11th,7,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
38,Self-emp-not-inc,34180,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
29,?,95108,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,306225,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
46,Private,155654,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
19,Private,208506,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,28,United-States,<=50K
41,Local-gov,132125,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,80058,Prof-school,15,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
29,Private,210869,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,80,United-States,<=50K
20,?,25139,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
44,Self-emp-not-inc,70884,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
24,Private,137591,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,10,Greece,<=50K
29,Federal-gov,182344,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
31,Private,114691,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,37894,HS-grad,9,Separated,Other-service,Other-relative,White,Male,0,0,35,United-States,<=50K
38,Private,245090,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Nicaragua,<=50K
67,Self-emp-not-inc,45814,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
19,?,195282,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,20,United-States,<=50K
44,Self-emp-not-inc,185057,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,3325,0,40,United-States,<=50K
37,Private,220644,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,?,<=50K
48,Private,26490,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
68,?,286869,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,1668,40,?,<=50K
56,Private,183884,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,206459,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,156950,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
31,Private,127215,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,32950,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Self-emp-not-inc,22641,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
29,State-gov,106972,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
25,Private,200318,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
17,?,67808,10th,6,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
68,Private,194746,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Cuba,<=50K
43,Private,76460,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Local-gov,220754,HS-grad,9,Separated,Transport-moving,Own-child,White,Female,0,0,25,United-States,<=50K
19,Private,216804,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0,0,33,United-States,<=50K
49,Private,107682,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
49,Private,62793,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,168906,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
33,State-gov,43716,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
62,Local-gov,223637,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
43,Private,216497,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Germany,<=50K
42,Private,182302,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,136331,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,184543,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
19,?,278220,Some-college,10,Never-married,?,Own-child,White,Female,0,1602,40,United-States,<=50K
45,Local-gov,33798,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,39092,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4064,0,50,United-States,<=50K
42,Self-emp-inc,287037,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,10,United-States,<=50K
31,Federal-gov,294870,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Local-gov,179759,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Private,202682,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,?,310525,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,10,United-States,<=50K
49,Private,165953,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States,<=50K
26,Private,219815,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Private,260938,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,196342,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Ireland,<=50K
46,Private,176684,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,126569,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
28,Private,412149,10th,6,Never-married,Farming-fishing,Other-relative,White,Male,0,0,35,Mexico,<=50K
23,Private,117606,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,60,United-States,<=50K
17,Private,160758,10th,6,Never-married,Sales,Other-relative,White,Male,0,0,30,United-States,<=50K
26,Private,120238,Bachelors,13,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
25,Private,122489,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,1726,60,United-States,<=50K
37,Federal-gov,197284,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,36851,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,41,United-States,<=50K
37,Self-emp-inc,86459,Assoc-acdm,12,Separated,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
23,State-gov,278155,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
61,Private,162432,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,169583,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
26,Private,192652,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
48,Private,236858,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,31,United-States,<=50K
56,Private,164332,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,15,United-States,<=50K
22,Local-gov,412316,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
42,Private,66755,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,<=50K
22,?,236330,Some-college,10,Never-married,?,Own-child,Black,Male,0,1721,20,United-States,<=50K
21,Private,275190,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
19,Private,165306,Some-college,10,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
42,Private,29393,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,176917,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
30,Private,275232,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,36,United-States,<=50K
29,Private,190777,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
37,Private,138192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
37,Private,222450,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
46,Private,54190,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
24,Private,442274,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,102533,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
19,Private,112269,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
52,Private,99184,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,369909,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
26,Private,66638,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
19,State-gov,149528,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,12,United-States,<=50K
53,Private,283743,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,<=50K
39,Private,210991,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,State-gov,117651,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
46,Private,192835,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
47,Private,170850,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,<=50K
24,Private,139989,Bachelors,13,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
35,Private,257416,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,168191,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,Italy,<=50K
21,Private,222993,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,225823,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
46,Private,157991,Assoc-voc,11,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States,<=50K
35,Private,35330,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
65,Private,461715,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,25,?,<=50K
20,Private,471452,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
35,Private,82622,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,170544,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
23,Private,141272,Bachelors,13,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
19,Private,292590,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
27,Private,134048,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
48,Private,118023,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,13,United-States,<=50K
32,Private,100662,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Columbia,<=50K
28,Private,201861,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
26,Private,61603,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,Mexico,<=50K
20,Private,37932,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
19,Private,472807,1st-4th,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,52,Mexico,<=50K
36,Private,234271,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,164123,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
40,Self-emp-inc,475322,Bachelors,13,Separated,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
30,Private,396538,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,29,United-States,<=50K
36,?,98776,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
58,Private,570562,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
23,Private,229826,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,423024,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
23,Private,117767,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,177787,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,30,England,<=50K
39,Private,205359,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
18,Private,138917,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,10,United-States,<=50K
24,Private,145111,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
55,State-gov,294395,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,White,Female,6849,0,40,United-States,<=50K
61,Local-gov,28375,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,<=50K
38,Private,296212,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
72,Without-pay,121004,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,<=50K
38,Private,192939,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
19,?,307837,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,407425,12th,8,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
44,Private,180609,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
30,Private,39386,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,99,United-States,<=50K
53,Federal-gov,167380,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,50,United-States,<=50K
24,Private,91999,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,<=50K
34,Private,258675,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,133420,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,<=50K
49,Private,40666,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
18,Private,236272,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
31,Private,341672,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,India,<=50K
45,Private,60267,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
21,Self-emp-not-inc,236769,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,176673,Some-college,10,Never-married,Sales,Other-relative,Black,Female,0,0,35,United-States,<=50K
31,Private,241360,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,100800,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,179508,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
36,Private,282092,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,287268,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
66,?,175891,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,157595,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Federal-gov,33315,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,126592,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Local-gov,312785,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,35,United-States,<=50K
32,Private,116055,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,2977,0,35,United-States,<=50K
61,Private,130684,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K
61,?,158712,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,99,United-States,<=50K
44,Private,159911,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,55,United-States,<=50K
33,?,289046,HS-grad,9,Divorced,?,Not-in-family,Black,Male,0,1741,40,United-States,<=50K
46,Private,208067,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
36,Private,164898,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,203463,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,185385,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,24,United-States,<=50K
29,Self-emp-not-inc,77207,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
33,Private,168981,1st-4th,2,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
27,Private,255582,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,264244,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K
43,Private,54611,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
